Feb-05,tweet_695877675706032128,,
Feb-05,tweet_695877661550370816,,
Feb-05,tweet_695877652331302912,,
Feb-05,tweet_695877641942003712,,
Feb-05,tweet_695877636275441664,,
Feb-05,tweet_695877631863091200,,
Feb-05,tweet_695877630776713216,,
Feb-05,tweet_695877620198559744,,
Feb-05,tweet_695877611969515520,,
Feb-05,tweet_695877608483983360,,
Feb-05,tweet_695877607548649473,,
Feb-05,tweet_695877594357563392,,
Feb-05,tweet_695877591476133889,,
Feb-05,tweet_695877578033340416,,
Feb-05,tweet_695877557703614465,,
Feb-05,tweet_695877541676986369,,
Feb-05,tweet_695877528121118720,,
Feb-05,tweet_695877525914853376,,
Feb-05,tweet_695877525831028736,,
Feb-05,tweet_695877495489302530,,
Feb-05,tweet_695877488002600960,,
Feb-05,tweet_695877443840798721,,
Feb-05,tweet_695877437603913728,,
Feb-05,tweet_695877388748644352,,
Feb-05,tweet_695877383774203904,,
Feb-05,tweet_695877353495461888,,
Feb-05,tweet_695877344171573248,,
Feb-05,tweet_695877315356717056,,
Feb-05,tweet_695877279612866560,,
Feb-05,tweet_695877267143192576,,
Feb-05,tweet_695877217084047360,,
Feb-05,tweet_695877203582709760,,
Feb-05,tweet_695877201787486208,,
Feb-05,tweet_695877195944890368,,
Feb-05,tweet_695877184293097472,,
Feb-05,tweet_695877182296616960,,
Feb-05,tweet_695877148255612928,,
Feb-05,tweet_695877143197315072,,
Feb-05,tweet_695877134703788032,,
Feb-05,tweet_695877133172924417,,
Feb-05,tweet_695877131167997952,,
Feb-05,tweet_695877125908385792,,
Feb-05,tweet_695877124482297856,,
Feb-05,tweet_695877121336545280,,
Feb-05,tweet_695877120791281664,,
Feb-05,tweet_695877115422572544,,
Feb-05,tweet_695877114260803584,,
Feb-05,tweet_695877107990269953,,
Feb-05,tweet_695877095336058881,,
Feb-05,tweet_695877092483923969,,
Feb-05,tweet_695877089988370432,,
Feb-05,tweet_695877074247163904,,
Feb-05,tweet_695877034019594240,,
Feb-05,tweet_695877014490722304,,
Feb-05,tweet_695877014188851200,,
Feb-05,tweet_695876986959437825,,
Feb-05,tweet_695876978726010880,,
Feb-05,tweet_695876934492930048,,
Feb-05,tweet_695876930122485760,,
Feb-05,tweet_695876924162367488,,
Feb-05,tweet_695876922211987456,,
Feb-05,tweet_695876918323867648,,
Feb-05,tweet_695876906122678272,,
Feb-05,tweet_695876874325590016,,
Feb-05,tweet_695876860299841536,,
Feb-05,tweet_695876833431130112,,
Feb-05,tweet_695876827139739648,,
Feb-05,tweet_695876801718022144,,
Feb-05,tweet_695876800925343744,,
Feb-05,tweet_695876784143917056,,
Feb-05,tweet_695876775809671168,,
Feb-05,tweet_695876768511737857,,
Feb-05,tweet_695876743840845824,,
Feb-05,tweet_695876710080782341,,
Feb-05,tweet_695876701000077313,,
Feb-05,tweet_695876695518269440,,
Feb-05,tweet_695876676039917568,,
Feb-05,tweet_695876675276566528,,
Feb-05,tweet_695876660088803328,,
Feb-05,tweet_695876659656990724,,
Feb-05,tweet_695876649712275456,,
Feb-05,tweet_695876646390390785,,
Feb-05,tweet_695876642409844736,,
Feb-05,tweet_695876637578129408,,
Feb-05,tweet_695876626807001088,,
Feb-05,tweet_695876623082590208,,
Feb-05,tweet_695876611376336896,,
Feb-05,tweet_695876602249547776,,
Feb-05,tweet_695876584654430208,,
Feb-05,tweet_695876574311223296,,
Feb-05,tweet_695876530984128513,,
Feb-05,tweet_695876520309612544,,
Feb-05,tweet_695876519172972544,,
Feb-05,tweet_695876512592035840,,
Feb-05,tweet_695876504857800704,,
Feb-05,tweet_695876494854213633,,
Feb-05,tweet_695876491440189441,,
Feb-05,tweet_695876490441945088,,
Feb-05,tweet_695876483336835072,,
Feb-05,tweet_695876472117055489,,
Feb-05,tweet_695876432841543681,,
Feb-05,tweet_695876395361112064,,
Feb-05,tweet_695876391334760448,,
Feb-05,tweet_695876376755355648,,
Feb-05,tweet_695876370438737920,,
Feb-05,tweet_695876368006037505,,
Feb-05,tweet_695876353279700992,,
Feb-05,tweet_695876346065481728,,
Feb-05,tweet_695876342479503360,,
Feb-05,tweet_695876340965367808,,
Feb-05,tweet_695876329053491200,,
Feb-05,tweet_695876299588575232,,
Feb-05,tweet_695876281435627520,,
Feb-05,tweet_695876275815239680,,
Feb-05,tweet_695876269817221120,,
Feb-05,tweet_695876251630882816,,
Feb-05,tweet_695876241874939904,,
Feb-05,tweet_695876190171697152,,
Feb-05,tweet_695876154327244800,,
Feb-05,tweet_695876135372984321,,
Feb-05,tweet_695876134064537600,,
Feb-05,tweet_695876128452517888,,
Feb-05,tweet_695876120068124672,,
Feb-05,tweet_695876113785102336,,
Feb-05,tweet_695876104360476672,,
Feb-05,tweet_695876101172830208,,
Feb-05,tweet_695876086970871808,,
Feb-05,tweet_695876081979691008,,
Feb-05,tweet_695876066276089856,,
Feb-05,tweet_695876040959401984,,
Feb-05,tweet_695876012727468032,,
Feb-05,tweet_695875976174112769,,
Feb-05,tweet_695875974445969408,,
Feb-05,tweet_695875969114988545,,
Feb-05,tweet_695875923317547008,,
Feb-05,tweet_695875912349388801,,
Feb-05,tweet_695875911342800897,,
Feb-05,tweet_695875909513932800,,
Feb-05,tweet_695875895903412224,,
Feb-05,tweet_695875879054897152,,
Feb-05,tweet_695875865096298496,,
Feb-05,tweet_695875863263453184,,
Feb-05,tweet_695875857357934592,,
Feb-05,tweet_695875840786059264,,
Feb-05,tweet_695875834767392768,,
Feb-05,tweet_695875830367412224,,
Feb-05,tweet_695875796238524418,,
Feb-05,tweet_695875759026499584,,
Feb-05,tweet_695875737606184960,,
Feb-05,tweet_695875732564652032,,
Feb-05,tweet_695875715963691008,,
Feb-05,tweet_695875714365521922,,
Feb-05,tweet_695875680664363008,,
Feb-05,tweet_695875664054910976,,
Feb-05,tweet_695875658870685696,,
Feb-05,tweet_695875610074341377,,
Feb-05,tweet_695875606383230977,,
Feb-05,tweet_695875597675982848,,
Feb-05,tweet_695875595708866560,,
Feb-05,tweet_695875578482692096,,
Feb-05,tweet_695875576934981632,,
Feb-05,tweet_695875574246608897,,
Feb-05,tweet_695875571805347840,,
Feb-05,tweet_695875553753239552,,
Feb-05,tweet_695875525995274240,,
Feb-05,tweet_695875518034526208,,
Feb-05,tweet_695875495200579584,,
Feb-05,tweet_695875489676857344,,
Feb-05,tweet_695875485016944640,,
Feb-05,tweet_695875482605264896,,
Feb-05,tweet_695875476557008896,,
Feb-05,tweet_695875455098859520,,
Feb-05,tweet_695875438959271937,,
Feb-05,tweet_695875402884112384,,
Feb-05,tweet_695875390800338944,,
Feb-05,tweet_695875371078696960,,
Feb-05,tweet_695875369291948032,,
Feb-05,tweet_695875362924974080,,
Feb-05,tweet_695875351902351360,,
Feb-05,tweet_695875347049422848,,
Feb-05,tweet_695875299741798400,,
Feb-05,tweet_695875272575426560,,
Feb-05,tweet_695875252107276288,,
Feb-05,tweet_695875249284509696,,
Feb-05,tweet_695875232687640576,,
Feb-05,tweet_695875222025715712,,
Feb-05,tweet_695875198101291009,,
Feb-05,tweet_695875174093074433,,
Feb-05,tweet_695875167977922560,,
Feb-05,tweet_695875157370544128,,
Feb-05,tweet_695875143390863360,,
Feb-05,tweet_695875115821764608,,
Feb-05,tweet_695875107349098496,,
Feb-05,tweet_695875105826582528,,
Feb-05,tweet_695875104761376768,,
Feb-05,tweet_695875091947724800,,
Feb-05,tweet_695875088097226752,,
Feb-05,tweet_695875083592663040,,
Feb-05,tweet_695875080442769408,,
Feb-05,tweet_695875075896172544,,
Feb-05,tweet_695875073966788609,,
Feb-05,tweet_695874998939029504,,
Feb-05,tweet_695874973966196736,,
Feb-05,tweet_695874962339536896,,
Feb-05,tweet_695874960896622595,,
Feb-05,tweet_695874955733499904,,
Feb-05,tweet_695874954466881536,,
Feb-05,tweet_695874925563871232,,
Feb-05,tweet_695874903300567040,,
Feb-05,tweet_695874899039162368,,
Feb-05,tweet_695874872250077184,,
Feb-05,tweet_695874849965805568,,
Feb-05,tweet_695874844190048256,,
Feb-05,tweet_695874842235703296,,
Feb-05,tweet_695874835302453248,,
Feb-05,tweet_695874828168011776,,
Feb-05,tweet_695874815895457792,,
Feb-05,tweet_695874815094185985,,
Feb-05,tweet_695874807435522048,,
Feb-05,tweet_695874803794735104,,
Feb-05,tweet_695874792029884416,,
Feb-05,tweet_695874787927678977,,
Feb-05,tweet_695874781338439680,,
Feb-05,tweet_695874776716480513,,
Feb-05,tweet_695874760144658434,,
Feb-05,tweet_695874737956900864,,
Feb-05,tweet_695874727945101312,,
Feb-05,tweet_695874705748684800,,
Feb-05,tweet_695874699683872769,,
Feb-05,tweet_695874697209233408,,
Feb-05,tweet_695874679245008896,,
Feb-05,tweet_695874669526851584,,
Feb-05,tweet_695874662820147201,,
Feb-05,tweet_695874657011032064,,
Feb-05,tweet_695874642196746240,,
Feb-05,tweet_695874641294917632,,
Feb-05,tweet_695874632923156480,,
Feb-05,tweet_695874607908311040,,
Feb-05,tweet_695874606062768128,,
Feb-05,tweet_695874603995045888,,
Feb-05,tweet_695874600786391041,,
Feb-05,tweet_695874599364509696,,
Feb-05,tweet_695874598164946946,,
Feb-05,tweet_695874591491809280,,
Feb-05,tweet_695874585988739076,,
Feb-05,tweet_695874580511113217,,
Feb-05,tweet_695874576992092160,,
Feb-05,tweet_695874574467121152,,
Feb-05,tweet_695874569220059137,,
Feb-05,tweet_695874562886598656,,
Feb-05,tweet_695874553285840896,,
Feb-05,tweet_695874523598557185,,
Feb-05,tweet_695874519597244416,,
Feb-05,tweet_695874498386489344,,
Feb-05,tweet_695874490023206912,,
Feb-05,tweet_695874469789880320,,
Feb-05,tweet_695874431126667266,,
Feb-05,tweet_695874421802795008,,
Feb-05,tweet_695874393705213952,,
Feb-05,tweet_695874380308598784,,
Feb-05,tweet_695874365926350848,,
Feb-05,tweet_695874364441522177,,
Feb-05,tweet_695874355952164864,,
Feb-05,tweet_695874352772988929,,
Feb-05,tweet_695874341301432320,,
Feb-05,tweet_695874325296054272,,
Feb-05,tweet_695874322188103680,,
Feb-05,tweet_695874302516793345,,
Feb-05,tweet_695874300583088128,,
Feb-05,tweet_695874252147421184,,
Feb-05,tweet_695874219188449280,,
Feb-05,tweet_695874215350812672,,
Feb-05,tweet_695874191833370625,,
Feb-05,tweet_695874158694174720,,
Feb-05,tweet_695874137294827520,,
Feb-05,tweet_695874115165687808,,
Feb-05,tweet_695874106768695296,,
Feb-05,tweet_695874091748888576,,
Feb-05,tweet_695874085352513536,,
Feb-05,tweet_695874083804815362,,
Feb-05,tweet_695874082794053632,,
Feb-05,tweet_695874080621379584,,
Feb-05,tweet_695874034517590016,,
Feb-05,tweet_695874022609985536,,
Feb-05,tweet_695874021993238529,,
Feb-05,tweet_695874021532028928,,
Feb-05,tweet_695874020550537218,,
Feb-05,tweet_695874015399976960,,
Feb-05,tweet_695874005706936320,,
Feb-05,tweet_695873963797442560,,
Feb-05,tweet_695873945862479872,,
Feb-05,tweet_695873942238531584,,
Feb-05,tweet_695873900325007360,,
Feb-05,tweet_695873888224485376,,
Feb-05,tweet_695873883270946817,,
Feb-05,tweet_695873875805134849,,
Feb-05,tweet_695873837746016256,,
Feb-05,tweet_695873820872306688,,
Feb-05,tweet_695873790824353792,,
Feb-05,tweet_695873789163413504,,
Feb-05,tweet_695873765427777536,,
Feb-05,tweet_695873758528200704,,
Feb-05,tweet_695873739725139968,,
Feb-05,tweet_695873717210107904,,
Feb-05,tweet_695873695517028353,,
Feb-05,tweet_695873675514413057,,
Feb-05,tweet_695873670519136256,,
Feb-05,tweet_695873658602950656,,
Feb-05,tweet_695873643574910977,,
Feb-05,tweet_695873626600374272,,
Feb-05,tweet_695873621101772800,,
Feb-05,tweet_695873605813538816,,
Feb-05,tweet_695873591091597312,,
Feb-05,tweet_695873589933948929,,
Feb-05,tweet_695873588197400576,,
Feb-05,tweet_695873580140257281,,
Feb-05,tweet_695873577703378944,,
Feb-05,tweet_695873570724048896,,
Feb-05,tweet_695873560926150660,,
Feb-05,tweet_695873523240275968,,
Feb-05,tweet_695873494106685440,,
Feb-05,tweet_695873482664624128,,
Feb-05,tweet_695873477589471232,,
Feb-05,tweet_695873454600400896,,
Feb-05,tweet_695873436292358145,,
Feb-05,tweet_695873411713798144,,
Feb-05,tweet_695873390280896512,,
Feb-05,tweet_695873389945225216,,
Feb-05,tweet_695873359977046016,,
Feb-05,tweet_695873341945737216,,
Feb-05,tweet_695873321863356416,,
Feb-05,tweet_695873319954968577,,
Feb-05,tweet_695873317258006528,,
Feb-05,tweet_695873306826776576,,
Feb-05,tweet_695873292918370304,,
Feb-05,tweet_695873269967253504,,
Feb-05,tweet_695873267752689664,,
Feb-05,tweet_695873238086381568,,
Feb-05,tweet_695873234877706240,,
Feb-05,tweet_695873231157403649,,
Feb-05,tweet_695873229156515840,,
Feb-05,tweet_695873186420936704,,
Feb-05,tweet_695873184491532289,,
Feb-05,tweet_695873183967272960,,
Feb-05,tweet_695873173607337985,,
Feb-05,tweet_695873148965818372,,
Feb-05,tweet_695873139830489088,,
Feb-05,tweet_695873135883612165,,
Feb-05,tweet_695873123330211840,,
Feb-05,tweet_695873122570928128,,
Feb-05,tweet_695873121136545792,,
Feb-05,tweet_695873114366840833,,
Feb-05,tweet_695873101674979328,,
Feb-05,tweet_695873092191555584,,
Feb-05,tweet_695873088525709313,,
Feb-05,tweet_695873082465058817,,
Feb-05,tweet_695873081726910464,,
Feb-05,tweet_695873071211810817,,
Feb-05,tweet_695873065289412609,,
Feb-05,tweet_695873064534278146,,
Feb-05,tweet_695873046461202436,,
Feb-05,tweet_695873036415692800,,
Feb-05,tweet_695873031097323520,,
Feb-05,tweet_695873009865908225,,
Feb-05,tweet_695873002630557696,,
Feb-05,tweet_695872975153795072,,
Feb-05,tweet_695872938935848960,,
Feb-05,tweet_695872918119694336,,
Feb-05,tweet_695872907164180480,,
Feb-05,tweet_695872901740957696,,
Feb-05,tweet_695872887467675650,,
Feb-05,tweet_695872885529960448,,
Feb-05,tweet_695872872833798145,,
Feb-05,tweet_695872846527004673,,
Feb-05,tweet_695872845096701952,,
Feb-05,tweet_695872838142685185,,
Feb-05,tweet_695872836599226368,,
Feb-05,tweet_695872831012220928,,
Feb-05,tweet_695872824402116608,,
Feb-05,tweet_695872802906308608,,
Feb-05,tweet_695872801450893312,,
Feb-05,tweet_695872797050941440,,
Feb-05,tweet_695872796707176448,,
Feb-05,tweet_695872775563546624,,
Feb-05,tweet_695872774783553536,,
Feb-05,tweet_695872773306998784,,
Feb-05,tweet_695872767468548097,,
Feb-05,tweet_695872760833253376,,
Feb-05,tweet_695872753874808832,,
Feb-05,tweet_695872733754892288,,
Feb-05,tweet_695872731561254912,,
Feb-05,tweet_695872689571893248,,
Feb-05,tweet_695872688682762240,,
Feb-05,tweet_695872688636739584,,
Feb-05,tweet_695872628016422912,,
Feb-05,tweet_695872624958820352,,
Feb-05,tweet_695872623029444609,,
Feb-05,tweet_695872606931591168,,
Feb-05,tweet_695872600900239360,,
Feb-05,tweet_695872572542599168,,
Feb-05,tweet_695872570298605569,,
Feb-05,tweet_695872548098150400,,
Feb-05,tweet_695872525834780672,,
Feb-05,tweet_695872472931966976,,
Feb-05,tweet_695872440715649024,,
Feb-05,tweet_695872402614431744,,
Feb-05,tweet_695872398449643520,,
Feb-05,tweet_695872386680418305,,
Feb-05,tweet_695872379420065792,,
Feb-05,tweet_695872366564532224,,
Feb-05,tweet_695872357320286209,,
Feb-05,tweet_695872353318891521,,
Feb-05,tweet_695872335295987712,,
Feb-05,tweet_695872313837768704,,
Feb-05,tweet_695872312298512384,,
Feb-05,tweet_695872309916139521,,
Feb-05,tweet_695872294305067008,,
Feb-05,tweet_695872290987364352,,
Feb-05,tweet_695872290655961088,,
Feb-05,tweet_695872259202945024,,
Feb-05,tweet_695872242647830528,,
Feb-05,tweet_695872240382947330,,
Feb-05,tweet_695872238667567104,,
Feb-05,tweet_695872225988235264,,
Feb-05,tweet_695872223442145280,,
Feb-05,tweet_695872223253504004,,
Feb-05,tweet_695872197538222080,,
Feb-05,tweet_695872193427808256,,
Feb-05,tweet_695872186805022720,,
Feb-05,tweet_695872182883389441,,
Feb-05,tweet_695872181700468736,,
Feb-05,tweet_695872168668872704,,
Feb-05,tweet_695872152776658944,,
Feb-05,tweet_695872146694914048,,
Feb-05,tweet_695872119952031744,,
Feb-05,tweet_695872113127739392,,
Feb-05,tweet_695872109579472896,,
Feb-05,tweet_695872107272609792,,
Feb-05,tweet_695872102054776832,,
Feb-05,tweet_695872097847943169,,
Feb-05,tweet_695872083788754944,,
Feb-05,tweet_695872080944869376,,
Feb-05,tweet_695872080886108160,,
Feb-05,tweet_695872065983766528,,
Feb-05,tweet_695872064952082433,,
Feb-05,tweet_695872060581679108,,
Feb-05,tweet_695872059881164800,,
Feb-05,tweet_695872039933059072,,
Feb-05,tweet_695871982311759873,,
Feb-05,tweet_695871955929403392,,
Feb-05,tweet_695871947243126784,,
Feb-05,tweet_695871917379690497,,
Feb-05,tweet_695871895430959104,,
Feb-05,tweet_695871869526921216,,
Feb-05,tweet_695871866846588928,,
Feb-05,tweet_695871808206143488,,
Feb-05,tweet_695871797678514176,,
Feb-05,tweet_695871776337702913,,
Feb-05,tweet_695871741864894464,,
Feb-05,tweet_695871731626614784,,
Feb-05,tweet_695871714010464256,,
Feb-05,tweet_695871689901658112,,
Feb-05,tweet_695871683366752256,,
Feb-05,tweet_695871668435156992,,
Feb-05,tweet_695871659337715713,,
Feb-05,tweet_695871628627087360,,
Feb-05,tweet_695871571978629123,,
Feb-05,tweet_695871558238113793,,
Feb-05,tweet_695871556732514304,,
Feb-05,tweet_695871522880253952,,
Feb-05,tweet_695871518123892736,,
Feb-05,tweet_695871516802551808,,
Feb-05,tweet_695871484150095872,,
Feb-05,tweet_695871481629298688,,
Feb-05,tweet_695871439816122370,,
Feb-05,tweet_695871438482309120,,
Feb-05,tweet_695871402461831168,,
Feb-05,tweet_695871380202590208,,
Feb-05,tweet_695871341426143232,,
Feb-05,tweet_695871335487184896,,
Feb-05,tweet_695871310782717952,,
Feb-05,tweet_695871306823294976,,
Feb-05,tweet_695871291543445504,,
Feb-05,tweet_695871283695915008,,
Feb-05,tweet_695871251072548864,,
Feb-05,tweet_695871185670766592,,
Feb-05,tweet_695871182332153856,,
Feb-05,tweet_695871138858012673,,
Feb-05,tweet_695871129731342336,,
Feb-05,tweet_695871124232630272,,
Feb-05,tweet_695871118775816192,,
Feb-05,tweet_695871118406774784,,
Feb-05,tweet_695871113356779520,,
Feb-05,tweet_695871100417351680,,
Feb-05,tweet_695871084898422784,,
Feb-05,tweet_695871073808592896,,
Feb-05,tweet_695871072864960513,,
Feb-05,tweet_695871054917607424,,
Feb-05,tweet_695871054607159296,,
Feb-05,tweet_695871051662823424,,
Feb-05,tweet_695871050362519552,,
Feb-05,tweet_695871038626914305,,
Feb-05,tweet_695871012521558018,,
Feb-05,tweet_695871008226590720,,
Feb-05,tweet_695870991243866112,,
Feb-05,tweet_695870989863936000,,
Feb-05,tweet_695870973455695873,,
Feb-05,tweet_695870970540589056,,
Feb-05,tweet_695870966782697472,,
Feb-05,tweet_695870947795083264,,
Feb-05,tweet_695870845827346432,,
Feb-05,tweet_695870818123907072,,
Feb-05,tweet_695870807910838273,,
Feb-05,tweet_695870806077894657,,
Feb-05,tweet_695870803339042816,,
Feb-05,tweet_695870709776719872,,
Feb-05,tweet_695870685592342528,,
Feb-05,tweet_695870651752701953,,
Feb-05,tweet_695870650142040064,,
Feb-05,tweet_695870628528726016,,
Feb-05,tweet_695870601915838464,,
Feb-05,tweet_695870599864983552,,
Feb-05,tweet_695870580688420864,,
Feb-05,tweet_695870575458254848,,
Feb-05,tweet_695870572614520832,,
Feb-05,tweet_695870559708651520,,
Feb-05,tweet_695870505153335296,,
Feb-05,tweet_695870483569500160,,
Feb-05,tweet_695870477013643264,,
Feb-05,tweet_695870442188447745,,
Feb-05,tweet_695870431253950464,,
Feb-05,tweet_695870422206832640,,
Feb-05,tweet_695870418679414784,,
Feb-05,tweet_695870405228302336,,
Feb-05,tweet_695870381035393025,,
Feb-05,tweet_695870379563339776,,
Feb-05,tweet_695870368389734400,,
Feb-05,tweet_695870298806226944,,
Feb-05,tweet_695870293840007168,,
Feb-05,tweet_695870261539794946,,
Feb-05,tweet_695870249330208769,,
Feb-05,tweet_695870240522178560,,
Feb-05,tweet_695870227909894144,,
Feb-05,tweet_695870217969389568,,
Feb-05,tweet_695870212458074113,,
Feb-05,tweet_695870132715982848,,
Feb-05,tweet_695870105541091329,,
Feb-05,tweet_695870046787211265,,
Feb-05,tweet_695870045889683456,,
Feb-05,tweet_695870044144795649,,
Feb-05,tweet_695870043847069696,,
Feb-05,tweet_695870018693767168,,
Feb-05,tweet_695870018177888257,,
Feb-05,tweet_695870013236850689,,
Feb-05,tweet_695870011643203584,,
Feb-05,tweet_695870002449272832,,
Feb-05,tweet_695869992223563776,,
Feb-05,tweet_695869959667216384,,
Feb-05,tweet_695869949764616192,,
Feb-05,tweet_695869932756545536,,
Feb-05,tweet_695869927392157696,,
Feb-05,tweet_695869926691606528,,
Feb-05,tweet_695869909469888512,,
Feb-05,tweet_695869889429504000,,
Feb-05,tweet_695869877274472448,,
Feb-05,tweet_695869845468897280,,
Feb-05,tweet_695869821959843840,,
Feb-05,tweet_695869816209412096,,
Feb-05,tweet_695869815341215744,,
Feb-05,tweet_695869814015926272,,
Feb-05,tweet_695869796919943168,,
Feb-05,tweet_695869774249775104,,
Feb-05,tweet_695869758818770944,,
Feb-05,tweet_695869725335818240,,
Feb-05,tweet_695869705811316736,,
Feb-05,tweet_695869659015467008,,
Feb-05,tweet_695869630087368704,,
Feb-05,tweet_695869611045232641,,
Feb-05,tweet_695869607006048257,,
Feb-05,tweet_695869604212711424,,
Feb-05,tweet_695869586189602817,,
Feb-05,tweet_695869564773490688,,
Feb-05,tweet_695869560193474561,,
Feb-05,tweet_695869556254965760,,
Feb-05,tweet_695869542392852480,,
Feb-05,tweet_695869535602126848,,
Feb-05,tweet_695869529197580288,,
